"Date (US)","Time Offset","Distance in Miles","Distance in Meters","Lap","Latitude","Longitude","Elevation in Meters","Elevation in Feet","Heart Rate","Cadence","Speed (mps)","Speed (mph)","Temperature (C)","Temperature (F)","Torque","Power","Estimated Power","Calories","Kilojoules","Steps","Stance Time","Leg Spring Stiffness","Stress","VO2 Max","Form Power","Vertical Oscillation"
"03/02/2026 13:36:27","80","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","88.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:28","81","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","88.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:29","82","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","90.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:30","83","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","88.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:31","84","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","89.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:32","85","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","89.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:33","86","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","88.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:34","87","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","87.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:35","88","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","89.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:36","89","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","88.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:37","90","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","87.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:38","91","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","87.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:39","92","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","87.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:40","93","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","87.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:41","94","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","89.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:42","95","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","88.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:43","96","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","90.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:44","97","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","89.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
"03/02/2026 13:36:45","98","0.00000","0.00000","1","0.00000","0.00000","0.00000","0.00000","89.0000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000"
